store_id,order_id,order_name,processed_at,created_at,state,country,financial_status,cancelled_at,gross_sales,discounts,shipping,taxable_sales,non_taxable_sales,tax_collected,total_sales
fabric_outlet,7322296353041,#9872,2026-01-29 04:51:55+00:00,2026-01-29 04:51:59+00:00,MN,US,paid,,39.96,0.0,6.95,39.96,0.0,0.0,46.91
fabric_outlet,7322251362577,#9871,2026-01-29 04:06:39+00:00,2026-01-29 04:06:41+00:00,OK,US,paid,,35.99,3.99,6.95,39.98,0.0,0.0,38.95
fabric_outlet,7322216497425,#9870,2026-01-29 03:34:47+00:00,2026-01-29 03:34:50+00:00,AR,US,paid,,8.99,0.0,6.95,0.0,8.99,0.0,15.94
fabric_outlet,7322183827729,#9869,2026-01-29 03:03:50+00:00,2026-01-29 03:03:53+00:00,WI,US,paid,,154.89,0.0,0.0,138.4,16.49,8.48,154.89
fabric_outlet,7322107543825,#9868,2026-01-29 01:58:36+00:00,2026-01-29 01:58:39+00:00,MI,US,paid,,17.99,1.99,6.95,19.98,0.0,0.0,22.95
fabric_outlet,7322083164433,#9867,2026-01-29 01:38:03+00:00,2026-01-29 01:38:07+00:00,AL,US,paid,,9.0,0.99,6.95,9.99,0.0,0.0,14.96
fabric_outlet,7322076840209,#9866,2026-01-29 01:32:47+00:00,2026-01-29 01:32:50+00:00,SC,US,paid,,35.99,3.99,6.95,39.98,0.0,0.0,38.95
fabric_outlet,7322055082257,#9865,2026-01-29 01:13:52+00:00,2026-01-29 01:13:56+00:00,CA,US,paid,,109.91,0.0,0.0,109.91,0.0,7.96,109.91
fabric_outlet,7322052755729,#9864,2026-01-29 01:11:16+00:00,2026-01-29 01:11:22+00:00,MS,US,paid,,34.95,0.0,6.95,34.95,0.0,0.0,41.9
fabric_outlet,7322052198673,#9863,2026-01-29 01:10:55+00:00,2026-01-29 01:10:59+00:00,CA,US,paid,,164.35,0.0,0.0,164.35,0.0,11.9,164.35
fabric_outlet,7322007470353,#9862,2026-01-29 00:31:09+00:00,2026-01-29 00:31:12+00:00,FL,US,paid,,61.59,6.84,6.95,68.43,0.0,0.0,61.7
fabric_outlet,7321976570129,#9861,2026-01-29 00:04:41+00:00,2026-01-29 00:04:43+00:00,WV,US,paid,,53.95,5.99,6.95,59.94,0.0,0.0,54.91
fabric_outlet,7321971786001,#9860,2026-01-29 00:01:15+00:00,2026-01-29 00:01:20+00:00,TN,US,paid,,19.99,0.0,6.95,19.99,0.0,0.0,26.94
fabric_outlet,7321914081553,#9859,2026-01-28 23:15:28+00:00,2026-01-28 23:15:32+00:00,TN,US,paid,,34.99,0.0,6.95,34.99,0.0,0.0,41.94
fabric_outlet,7321851363601,#9858,2026-01-28 22:31:12+00:00,2026-01-28 22:31:13+00:00,TX,US,paid,,8.1,0.89,6.95,8.99,0.0,0.0,14.16
fabric_outlet,7321783402769,#9857,2026-01-28 21:52:03+00:00,2026-01-28 21:52:06+00:00,GA,US,paid,,20.97,0.0,6.95,20.97,0.0,0.0,27.92
fabric_outlet,7321768984849,#9856,2026-01-28 21:43:36+00:00,2026-01-28 21:43:39+00:00,KS,US,paid,,48.93,0.0,6.95,48.93,0.0,0.0,55.88
fabric_outlet,7321746440465,#9855,2026-01-28 21:30:25+00:00,2026-01-28 21:30:29+00:00,UT,US,paid,,21.7,2.0,6.95,23.7,0.0,1.6,26.65
fabric_outlet,7321693225233,#9854,2026-01-28 21:00:37+00:00,2026-01-28 21:00:40+00:00,MD,US,paid,,84.57,9.39,0.0,93.96,0.0,0.0,75.18
fabric_outlet,7321692832017,#9853,2026-01-28 21:00:27+00:00,2026-01-28 21:00:33+00:00,MO,US,paid,,34.56,3.83,6.95,38.39,0.0,0.0,37.68
fabric_outlet,7321612648721,#9852,2026-01-28 20:16:18+00:00,2026-01-28 20:16:20+00:00,VA,US,paid,,9.0,0.99,6.95,9.99,0.0,0.0,14.96
fabric_outlet,7321447956753,#9851,2026-01-28 18:44:35+00:00,2026-01-28 18:44:39+00:00,OK,US,paid,,119.94,0.0,0.0,119.94,0.0,0.0,119.94
fabric_outlet,7321445138705,#9850,2026-01-28 18:42:45+00:00,2026-01-28 18:42:47+00:00,WV,US,paid,,71.96,7.99,0.0,79.95,0.0,0.0,63.97
fabric_outlet,7321416106257,#9849,2026-01-28 18:24:26+00:00,2026-01-28 18:24:29+00:00,IN,US,paid,,37.32,4.14,6.95,41.46,0.0,0.0,40.13
fabric_outlet,7321345327377,#9848,2026-01-28 17:44:50+00:00,2026-01-28 17:44:56+00:00,MN,US,paid,,23.92,0.0,6.95,23.92,0.0,0.0,30.87
fabric_outlet,7321327665425,#9847,2026-01-28 17:34:19+00:00,2026-01-28 17:34:23+00:00,CA,US,paid,,30.2,0.0,6.95,30.2,0.0,0.0,37.15
fabric_outlet,7321253478673,#9846,2026-01-28 16:49:42+00:00,2026-01-28 16:49:46+00:00,KS,US,paid,,154.91,0.0,0.0,154.91,0.0,11.59,154.91
fabric_outlet,7321162940689,#9845,2026-01-28 15:58:17+00:00,2026-01-28 15:58:22+00:00,MS,US,paid,,114.96,0.0,0.0,114.96,0.0,0.0,114.96
fabric_outlet,7321160581393,#9844,2026-01-28 15:56:45+00:00,2026-01-28 15:56:46+00:00,MO,US,paid,,126.57,14.06,0.0,140.63,0.0,0.0,112.51
fabric_outlet,7321116737809,#9843,2026-01-28 15:29:51+00:00,2026-01-28 15:29:54+00:00,TX,US,paid,,9.0,0.99,6.95,9.99,0.0,0.0,14.96
fabric_outlet,7321082888465,#9842,2026-01-28 15:08:45+00:00,2026-01-28 15:08:47+00:00,WV,US,paid,,80.93,8.99,0.0,89.92,0.0,0.0,71.94
fabric_outlet,7321079185681,#9841,2026-01-28 15:06:02+00:00,2026-01-28 15:06:06+00:00,VA,US,paid,,24.98,0.0,6.95,24.98,0.0,0.0,31.93
fabric_outlet,7320934809873,#9840,2026-01-28 13:33:49+00:00,2026-01-28 13:33:50+00:00,KS,US,paid,,21.97,0.0,6.95,21.97,0.0,0.0,28.92
fabric_outlet,7320902304017,#9839,2026-01-28 13:11:26+00:00,2026-01-28 13:11:28+00:00,OH,US,paid,,67.45,0.0,0.0,67.45,0.0,0.0,67.45
fabric_outlet,7320645009681,#9838,2026-01-28 09:50:37+00:00,2026-01-28 09:50:41+00:00,GA,US,paid,,80.92,8.99,0.0,89.91,0.0,0.0,71.93
fabric_outlet,7320142643473,#9837,2026-01-28 02:35:59+00:00,2026-01-28 02:36:06+00:00,CA,US,paid,,23.49,0.0,6.95,23.49,0.0,0.0,30.44
fabric_outlet,7320141463825,#9836,2026-01-28 02:34:57+00:00,2026-01-28 02:34:59+00:00,GA,US,paid,,9.99,0.0,6.95,9.99,0.0,0.0,16.94
fabric_outlet,7320035492113,#9835,2026-01-28 00:58:03+00:00,2026-01-28 00:58:07+00:00,KS,US,paid,,69.93,0.0,0.0,69.93,0.0,0.0,69.93
fabric_outlet,7320026186001,#9834,2026-01-28 00:49:37+00:00,2026-01-28 00:49:40+00:00,ND,US,paid,,17.99,1.99,6.95,0.0,19.98,0.0,22.95
fabric_outlet,7320015274257,#9833,2026-01-28 00:39:21+00:00,2026-01-28 00:39:24+00:00,OH,US,paid,,59.76,6.63,6.95,66.39,0.0,0.0,60.08
fabric_outlet,7319983063313,#9832,2026-01-28 00:08:21+00:00,2026-01-28 00:08:22+00:00,OK,US,paid,,53.93,0.0,6.95,53.93,0.0,0.0,60.88
fabric_outlet,7319929815313,#9831,2026-01-27 23:21:05+00:00,2026-01-27 23:21:08+00:00,UT,US,paid,,59.14,6.57,6.95,45.73,19.98,3.07,59.52
fabric_outlet,7319799791889,#9830,2026-01-27 21:51:17+00:00,2026-01-27 21:51:20+00:00,IL,US,paid,,105.22,11.69,0.0,116.91,0.0,0.0,93.53
fabric_outlet,7319766139153,#9829,2026-01-27 21:32:15+00:00,2026-01-27 21:32:18+00:00,LA,US,paid,,100.46,0.0,0.0,88.72,11.74,0.0,100.46
fabric_outlet,7319762469137,#9828,2026-01-27 21:30:19+00:00,2026-01-27 21:30:23+00:00,TN,US,paid,,93.49,10.38,0.0,97.89,5.98,0.0,83.11
fabric_outlet,7319657120017,#9827,2026-01-27 20:29:36+00:00,2026-01-27 20:29:40+00:00,CO,US,paid,,79.96,0.0,0.0,79.96,0.0,0.0,79.96
fabric_outlet,7319579951377,#9826,2026-01-27 19:43:24+00:00,2026-01-27 19:43:29+00:00,TX,US,paid,,44.49,4.94,6.95,18.98,30.45,0.0,46.5
fabric_outlet,7319547511057,#9825,2026-01-27 19:25:43+00:00,2026-01-27 19:25:47+00:00,MI,US,paid,,9.73,0.0,6.95,9.73,0.0,0.0,16.68
fabric_outlet,7319526310161,#9824,2026-01-27 19:13:09+00:00,2026-01-27 19:13:14+00:00,PA,US,paid,,46.94,5.21,6.95,52.15,0.0,0.0,48.68
fabric_outlet,7319498785041,#9823,2026-01-27 18:58:15+00:00,2026-01-27 18:58:16+00:00,OK,US,paid,,12.57,1.39,6.95,13.96,0.0,0.0,18.13
fabric_outlet,7319488102673,#9822,2026-01-27 18:51:14+00:00,2026-01-27 18:51:17+00:00,TX,US,paid,,35.96,0.0,6.95,35.96,0.0,0.0,42.91
