store_id,order_id,order_name,refund_id,processed_at,created_at,state,country,refund_amount,tax_refunded
fabric_outlet,7565649969425,#12606,1042300207377,2026-04-30 23:45:00+00:00,2026-04-30 23:45:00+00:00,UT,US,35.2,2.63
fabric_outlet,7552362774801,#12446,1042772263185,2026-05-05 22:04:23+00:00,2026-05-05 22:04:23+00:00,MI,US,49.9,0.0
fabric_outlet,7546670350609,#12376,1041265557777,2026-04-21 22:18:28+00:00,2026-04-21 22:18:28+00:00,UT,US,0.0,0.0
fabric_outlet,7546670350609,#12376,1041265590545,2026-04-21 22:18:49+00:00,2026-04-21 22:18:49+00:00,UT,US,0.0,0.0
fabric_outlet,7539371475217,#12298,1041114202385,2026-04-20 20:33:35+00:00,2026-04-20 20:33:35+00:00,CA,US,9.99,0.87
fabric_outlet,7539371475217,#12298,1041114267921,2026-04-20 20:34:15+00:00,2026-04-20 20:34:15+00:00,CA,US,-6.95,0.0
fabric_outlet,7519455576337,#12019,1039839035665,2026-04-08 23:17:58+00:00,2026-04-08 23:17:58+00:00,CA,US,78.94,0.0
fabric_outlet,7514655228177,#11929,1039674212625,2026-04-07 18:26:02+00:00,2026-04-07 18:26:02+00:00,AR,US,21.15,0.0
fabric_outlet,7514655228177,#11929,1039674245393,2026-04-07 18:26:11+00:00,2026-04-07 18:26:11+00:00,AR,US,0.0,0.0
shiplap_quilt,6618053116109,#50141,1022053548237,2026-04-30 00:23:58+00:00,2026-04-30 00:23:58+00:00,,,117.5,11.17
shiplap_quilt,6618045284557,#50140,1022053286093,2026-04-29 23:59:48+00:00,2026-04-29 23:59:48+00:00,,,0.0,0.0
shiplap_quilt,6617924731085,#50131,1022052860109,2026-04-29 23:03:07+00:00,2026-04-29 23:03:07+00:00,WA,US,-6.95,-0.56
shiplap_quilt,6617912213709,#50127,1022052827341,2026-04-29 23:02:42+00:00,2026-04-29 23:02:42+00:00,WA,US,-6.95,-0.56
shiplap_quilt,6616523571405,#50059,1022007771341,2026-04-28 16:13:10+00:00,2026-04-28 16:13:10+00:00,WA,US,9.04,0.86
shiplap_quilt,6613529166029,#49922,1021884170445,2026-04-24 18:08:19+00:00,2026-04-24 18:08:19+00:00,TN,US,8.98,0.0
shiplap_quilt,6613150171341,#49895,1022012031181,2026-04-28 18:04:38+00:00,2026-04-28 18:04:38+00:00,TX,US,0.0,0.0
shiplap_quilt,6612396703949,#49845,1021754409165,2026-04-22 22:39:58+00:00,2026-04-22 22:39:58+00:00,MA,US,4.49,0.0
shiplap_quilt,6610917163213,#49796,1021720985805,2026-04-21 23:58:43+00:00,2026-04-21 23:58:43+00:00,TN,US,3.19,0.0
shiplap_quilt,6610905759949,#49795,1021793829069,2026-04-23 23:30:26+00:00,2026-04-23 23:30:26+00:00,CA,US,0.0,0.0
shiplap_quilt,6610735497421,#49783,1021467427021,2026-04-20 18:52:00+00:00,2026-04-20 18:52:00+00:00,,,16.74,1.59
shiplap_quilt,6610676973773,#49775,1021470113997,2026-04-20 20:06:17+00:00,2026-04-20 20:06:17+00:00,OR,US,0.0,0.0
shiplap_quilt,6609288462541,#49735,1021476700365,2026-04-20 23:33:09+00:00,2026-04-20 23:33:09+00:00,TX,US,0.0,0.0
shiplap_quilt,6609093820621,#49691,1021470408909,2026-04-20 20:23:52+00:00,2026-04-20 20:23:52+00:00,MN,US,11.99,0.0
shiplap_quilt,6609093820621,#49691,1021470474445,2026-04-20 20:24:02+00:00,2026-04-20 20:24:02+00:00,MN,US,0.0,0.0
shiplap_quilt,6608585818317,#49661,1021390880973,2026-04-17 23:16:32+00:00,2026-04-17 23:16:32+00:00,WA,US,0.0,0.0
shiplap_quilt,6608585818317,#49661,1021390913741,2026-04-17 23:17:43+00:00,2026-04-17 23:17:43+00:00,WA,US,0.0,0.0
shiplap_quilt,6608090988749,#49620,1021356867789,2026-04-16 23:42:11+00:00,2026-04-16 23:42:11+00:00,WA,US,0.0,0.0
shiplap_quilt,6607960899789,#49590,1021351067853,2026-04-16 18:12:44+00:00,2026-04-16 18:12:44+00:00,,,0.12,0.01
shiplap_quilt,6607903391949,#49583,1021348184269,2026-04-16 16:15:59+00:00,2026-04-16 16:15:59+00:00,,,100.0,0.0
shiplap_quilt,6607107981517,#49468,1021286514893,2026-04-15 04:51:39+00:00,2026-04-15 04:51:39+00:00,UT,US,5.97,0.44
shiplap_quilt,6607107981517,#49468,1021286547661,2026-04-15 04:51:55+00:00,2026-04-15 04:51:55+00:00,UT,US,0.0,0.0
